task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-121,173.53723119713797,180.5363831362921,4.8267165410742034,185.3630996773663,6.99915,11.82587
Task-123,175.0769430864855,183.59858267974317,4.484206430032372,188.08278910977555,8.52164,13.00585
Task-122,174.67121668879741,183.05532186395644,5.236866107373834,188.29218797133026,8.38411,13.62097
Task-124,176.12934421731848,184.68495542793897,4.7248913668050925,189.40984679474406,8.55561,13.2805
Task-125,177.53720515300552,185.3630996773663,5.099737586475764,190.46283726384206,7.82589,12.92563
Task-126,177.99581734241738,188.08278910977555,4.901702871191192,192.98449198096674,10.08697,14.98867
Task-127,178.11103142618765,188.29218797133026,4.967936217826169,193.26012418915644,10.18116,15.14909
Task-128,178.5917337804991,189.40984679474406,5.10777388509772,194.51762067984177,10.81811,15.92589
Task-129,178.96745434186005,190.46283726384206,4.4195004274589325,194.882337691301,11.49538,15.91488
Task-130,180.658891739551,192.98449198096674,5.360900097133152,198.34539207809988,12.3256,17.6865
Task-131,181.42670286157815,193.26012418915644,5.380770127726004,198.64089431688245,11.83342,17.21419
Task-132,181.7577360597073,194.51762067984177,4.632138271826682,199.14975895166845,12.75988,17.39202
Task-133,182.5362712747045,194.882337691301,5.69270575140791,200.5750434427089,12.34607,18.03877
Task-134,185.89652785061142,198.34539207809988,4.658753688305073,203.00414576640495,12.44886,17.10762
Task-136,186.60634552438094,199.14975895166845,4.195036159040028,203.34479511070847,12.54341,16.73845
Task-135,186.25245961010333,198.64089431688245,5.333361322692855,203.97425563957532,12.38843,17.7218
Task-137,187.42407444888443,200.5750434427089,5.275093202534191,205.85013664524308,13.15097,18.42606
Task-138,187.46615212351253,203.00414576640495,4.408676403971375,207.41282217037633,15.53799,19.94667
Task-139,188.05139247275636,203.34479511070847,4.688945046257495,208.03374015696596,15.2934,19.98235
Task-140,189.6753299913295,203.97425563957532,5.121527769992649,209.09578340956796,14.29893,19.42045
Task-141,190.39091387672184,205.85013664524308,5.751946004382866,211.60208264962594,15.45922,21.21117
Task-142,191.57807456765045,207.41282217037633,5.371378356427552,212.7842005268039,15.83475,21.20613
Task-143,191.65177878690673,208.03374015696596,4.902396074005541,212.9361362309715,16.38196,21.28436
Task-144,192.3326237357039,209.09578340956796,5.007761372298951,214.1035447818669,16.76316,21.77092
Task-147,195.2297282711813,212.9361362309715,3.971771565951549,216.90790779692304,17.70641,21.67818
Task-145,192.67237540801722,211.60208264962594,5.678954881454718,217.28103753108067,18.92971,24.60866
Task-146,193.23777663588174,212.7842005268039,5.315000563828928,218.09920109063282,19.54642,24.86142
Task-148,197.23454566639927,214.1035447818669,4.794545505507992,218.89809028737488,16.869,21.66354
Task-150,202.83822072915464,217.28103753108067,4.92231391898883,222.2033514500695,14.44282,19.36513
Task-149,201.50311269924066,216.90790779692304,5.4329237124337935,222.34083150935683,15.4048,20.83772
Task-151,204.80683673352692,218.09920109063282,4.893134351514014,222.99233544214684,13.29236,18.1855
Task-152,206.92186676485318,218.89809028737488,4.653619550858934,223.55170983823382,11.97622,16.62984
Task-153,207.10619966254893,222.2033514500695,3.855685569838152,226.05903701990766,15.09715,18.95284
Task-154,212.9997504326185,222.34083150935683,5.238442258405763,227.5792737677626,9.34108,14.57952
Task-155,214.1034143102375,222.99233544214684,4.959486854991687,227.95182229713853,8.88892,13.84841
Task-156,215.047235964068,223.55170983823382,5.245788456451033,228.79749829468486,8.50447,13.75026
Task-157,215.49368634062532,226.05903701990766,4.551564073943302,230.61060109385096,10.56535,15.11691
Task-158,218.22026744483767,227.5792737677626,4.602744205321493,232.1820179730841,9.35901,13.96175
Task-159,220.93954242813416,227.95182229713853,4.951103689201236,232.90292598633977,7.01228,11.96338
Task-160,223.22333958396098,228.79749829468486,4.7484885802168915,233.54598687490176,5.57416,10.32265
Task-161,224.8992689082031,230.61060109385096,4.737509243192165,235.34811033704312,5.71133,10.44884
Task-163,228.83023592276615,232.90292598633977,4.528355279568457,237.4312812659082,4.07269,8.60105
Task-162,227.14885780785153,232.1820179730841,5.275997710671375,237.45801568375546,5.03316,10.30916
Task-164,229.4040349301463,233.54598687490176,5.860008412476421,239.40599528737818,4.14195,10.00196
Task-165,231.1376561433805,235.34811033704312,4.660363525873956,240.00847386291707,4.21045,8.87082
Task-167,231.62693555837072,237.45801568375546,4.93852993297031,242.39654561672577,5.83108,10.76961
Task-166,231.32134039050015,237.4312812659082,5.151262477043432,242.58254374295166,6.10994,11.2612
Task-168,231.80883202069353,239.40599528737818,5.119730959247767,244.52572624662594,7.59716,12.71689
Task-169,232.90537143736768,240.00847386291707,4.937394016017338,244.94586787893442,7.1031,12.0405
Task-171,235.2227340970108,242.58254374295166,4.014079882031674,246.59662362498332,7.35981,11.37389
Task-170,234.74748034009428,242.39654561672577,4.892609449075091,247.28915506580086,7.64907,12.54167
Task-172,235.37408445576455,244.52572624662594,5.435801410766483,249.96152765739242,9.15164,14.58744
