task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-207,239.01693602436163,240.57851478987388,5.270964459663235,245.84947924953713,1.56158,6.83254
Task-209,240.23069218054076,242.29730818640655,5.06438633047405,247.3616945168806,2.06662,7.131
Task-210,240.42952762408422,242.89503124518603,5.301385357537628,248.19641660272367,2.4655,7.76689
Task-211,241.01468237074727,243.52665353077762,5.363085598423536,248.88973912920116,2.51197,7.87506
Task-212,242.38499197025507,243.82466680283062,5.540977906744243,249.36564470957487,1.43967,6.98065
Task-213,242.8989499675712,245.80415319267357,5.364014564343921,251.1681677570175,2.9052,8.26922
Task-214,243.4287710880621,245.84947924953713,5.995790954615004,251.84527020415214,2.42071,8.4165
Task-217,248.31062363961752,248.88973912920116,3.704579933335756,252.59431906253693,0.57912,4.2837
Task-215,244.06097325298808,247.3616945168806,5.440433442025519,252.8021279589061,3.30072,8.74115
Task-216,246.76433771101054,248.19641660272367,5.432441416592945,253.62885801931662,1.43208,6.86452
Task-218,248.47385215779198,249.36564470957487,5.41677442216066,254.78241913173554,0.89179,6.30857
Task-219,248.71339425287732,251.1681677570175,5.245887061333941,256.4140548183514,2.45477,7.70066
Task-220,250.55022544357442,251.84527020415214,5.405440149188372,257.25071035334054,1.29504,6.70048
Task-221,251.1947488209797,252.59431906253693,5.07259473583357,257.6669137983705,1.39957,6.47216
Task-222,251.3017768249762,252.8021279589061,5.084608800099986,257.8867367590061,1.50035,6.58496
Task-223,252.12705650510236,253.62885801931662,4.453979149735614,258.08283716905225,1.5018,5.95578
Task-224,252.66351771318867,254.78241913173554,5.253710303515335,260.03612943525087,2.1189,7.37261
Task-225,252.83582607557017,256.4140548183514,4.835461571211431,261.24951638956287,3.57823,8.41369
Task-226,256.9283534903845,257.25071035334054,5.0889997622062015,262.3397101155467,0.32236,5.41136
Task-228,257.1353908683981,257.8867367590061,4.552601230566811,262.43933798957295,0.75135,5.30395
Task-227,257.11523497680133,257.6669137983705,5.884270133438757,263.55118393180925,0.55168,6.43595
Task-229,258.30053245060475,258.30053245060475,5.753803566458409,264.0543360170632,0.0,5.7538
Task-230,258.8007738715829,260.03612943525087,4.46707332144355,264.5032027566944,1.23536,5.70243
Task-231,262.0598237371797,262.0598237371797,4.099606010914726,266.15942974809445,0.0,4.09961
Task-232,265.03109317087166,265.03109317087166,4.915083135862124,269.9461763067338,0.0,4.91508
Task-233,266.637125235218,266.637125235218,4.632969926756807,271.2700951619748,0.0,4.63297
Task-235,269.2775012292987,269.2775012292987,4.495177735004992,273.7726789643037,0.0,4.49518
Task-234,268.54263246794443,268.54263246794443,5.699004345426731,274.24163681337114,0.0,5.699
Task-238,272.04751029897795,272.04751029897795,4.197613980742496,276.24512427972047,0.0,4.19761
Task-236,271.64001312708376,271.64001312708376,4.922749210727875,276.56276233781165,0.0,4.92275
Task-239,272.6601610724462,272.6601610724462,3.927818414401667,276.58797948684787,0.0,3.92782
Task-237,272.0062134643925,272.0062134643925,5.892621763462267,277.89883522785476,0.0,5.89262
